system:index,Class,LST_C,.geo
2_3876,RuralVeg,50.03913524000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3878,RuralVeg,41.23773374000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3879,RuralVeg,39.06558203000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3882,RuralVeg,35.65610708000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3884,RuralVeg,34.48543523000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3891,RuralVeg,45.52734884000006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3892,RuralVeg,34.23079274000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3897,RuralVeg,27.73655474000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3898,RuralVeg,36.821651900000006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3900,RuralVeg,42.85103918000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3903,RuralVeg,34.72469663000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3905,RuralVeg,37.66248482000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3907,RuralVeg,45.46924250000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3908,RuralVeg,44.87450702000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3909,RuralVeg,36.40123544000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3912,RuralVeg,36.05943343999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3913,RuralVeg,36.89001230000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3914,RuralVeg,44.02342004000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3915,RuralVeg,45.732430040000054,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3916,RuralVeg,36.37047326000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3917,RuralVeg,38.882717960000036,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3918,RuralVeg,35.568947570000034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3920,RuralVeg,41.675240299999984,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3922,RuralVeg,36.02867126000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3924,RuralVeg,36.661004960000014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3925,RuralVeg,36.338002070000016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3926,RuralVeg,31.152865730000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3927,RuralVeg,33.465156260000015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3928,RuralVeg,38.29140050000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3930,RuralVeg,35.365575379999996,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3933,RuralVeg,37.81629572000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3934,RuralVeg,36.07652354000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3935,RuralVeg,36.575554460000035,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3936,RuralVeg,34.635828110000034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3937,RuralVeg,37.46253065000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3939,RuralVeg,38.96987747,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3940,RuralVeg,34.60848395000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3941,RuralVeg,41.66840425999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3942,RuralVeg,36.43199762000006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3943,RuralVeg,36.13804790000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3944,RuralVeg,42.881801360000054,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3945,RuralVeg,32.91485504000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3946,RuralVeg,42.319537069999996,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3947,RuralVeg,36.70885724000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3948,RuralVeg,36.27818672000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3949,RuralVeg,36.466177819999984,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3954,RuralVeg,35.81675402000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3955,RuralVeg,39.019438760000014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3957,RuralVeg,29.780530699999986,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3958,RuralVeg,39.61246523,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3961,RuralVeg,38.34267080000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3962,RuralVeg,38.24013020000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3963,RuralVeg,36.99597091999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3964,RuralVeg,37.51550996000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3966,RuralVeg,41.524847420000015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3967,RuralVeg,38.62978448000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3973,RuralVeg,24.537288020000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3975,RuralVeg,32.02616984000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3976,RuralVeg,36.91052042000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3977,RuralVeg,33.20880475999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3980,RuralVeg,34.93148684000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3983,RuralVeg,44.26268144000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3985,RuralVeg,40.622490140000025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3986,RuralVeg,34.64095514000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3989,RuralVeg,36.900266360000046,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3990,RuralVeg,35.83897115000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3991,RuralVeg,34.57943078000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3994,RuralVeg,36.332875039999976,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3996,RuralVeg,31.082796320000057,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3998,RuralVeg,34.28889908000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_3999,RuralVeg,38.74599716000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4000,RuralVeg,34.91097872,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4004,RuralVeg,43.63034774000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4007,RuralVeg,34.99984724000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4008,RuralVeg,39.20059382000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4009,RuralVeg,42.35542628000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4010,RuralVeg,34.64266415,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4011,RuralVeg,35.08358873000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4012,RuralVeg,34.34358740000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4013,RuralVeg,45.67774172000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4014,RuralVeg,34.282063040000025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4016,RuralVeg,37.85902097000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4017,RuralVeg,28.28856497000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4020,RuralVeg,32.55596294000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4021,RuralVeg,35.72788550000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4024,RuralVeg,35.12631398000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4026,RuralVeg,32.43120521000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4027,RuralVeg,38.34608881999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4029,RuralVeg,35.58432866000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4031,RuralVeg,34.07698184000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4032,RuralVeg,40.83782540000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4033,RuralVeg,38.151261680000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4035,RuralVeg,34.938322880000015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4037,RuralVeg,37.98206969000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4038,RuralVeg,34.463218100000006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4039,RuralVeg,39.92692306999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4040,RuralVeg,38.81948459000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4042,RuralVeg,36.661004960000014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4043,RuralVeg,36.67809506000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4044,RuralVeg,35.62363589000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4045,RuralVeg,26.285605250000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4046,RuralVeg,35.78428283000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4049,RuralVeg,39.10488926000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4050,RuralVeg,45.38037398000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4051,RuralVeg,41.52655643000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4052,RuralVeg,43.84055597,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4053,RuralVeg,34.82381921000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4054,RuralVeg,28.291982990000037,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4056,RuralVeg,42.989468990000034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4057,RuralVeg,34.94857694000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4058,RuralVeg,43.360324160000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4059,RuralVeg,41.53510147999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4060,RuralVeg,31.45877852000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4061,RuralVeg,35.95860185000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4064,RuralVeg,35.83042610000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4065,RuralVeg,33.776196080000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4066,RuralVeg,40.95403808000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4067,RuralVeg,34.86996248000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4068,RuralVeg,48.591603770000035,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4072,RuralVeg,36.53112020000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4073,RuralVeg,32.62090532000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4074,RuralVeg,34.734950690000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4076,RuralVeg,43.02535820000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4077,RuralVeg,32.19365282000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4078,RuralVeg,36.056015419999994,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4079,RuralVeg,41.82563318000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4080,RuralVeg,46.29640334000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4082,RuralVeg,34.856290400000034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4083,RuralVeg,34.083817880000026,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4084,RuralVeg,35.89878650000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4085,RuralVeg,44.90526920000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4086,RuralVeg,40.32341339000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4087,RuralVeg,24.157887800000026,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4089,RuralVeg,35.50571420000006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4090,RuralVeg,38.566551110000034,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4092,RuralVeg,35.39975558000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4097,RuralVeg,38.040176030000055,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4098,RuralVeg,38.08290127999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4101,RuralVeg,43.30563583999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4103,RuralVeg,36.76696358000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4104,RuralVeg,36.843869030000036,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4106,RuralVeg,38.45204744,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4108,RuralVeg,40.198655659999986,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4109,RuralVeg,48.535206440000024,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4110,RuralVeg,27.423805910000027,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4111,RuralVeg,36.578972480000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4112,RuralVeg,37.483038770000036,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4113,RuralVeg,38.13075356000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4115,RuralVeg,35.32455914000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4119,RuralVeg,43.71579824000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4120,RuralVeg,40.834407380000016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4121,RuralVeg,35.659525099999996,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4122,RuralVeg,34.94174090000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4123,RuralVeg,45.78711836000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4124,RuralVeg,38.83315667000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4127,RuralVeg,43.69529011999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4128,RuralVeg,22.247214620000022,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4130,RuralVeg,39.81241940000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4132,RuralVeg,43.127898800000025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4133,RuralVeg,29.10888977000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4137,RuralVeg,39.494543539999995,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4138,RuralVeg,35.82529907,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4140,RuralVeg,35.724467480000044,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4141,RuralVeg,39.99870149000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4142,RuralVeg,36.13121186000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4143,RuralVeg,39.145905500000026,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4144,RuralVeg,35.08187972000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4146,RuralVeg,36.056015419999994,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4147,RuralVeg,42.32466410000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4148,RuralVeg,38.920316180000015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4150,RuralVeg,37.17712598000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4152,RuralVeg,34.8221102,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4154,RuralVeg,36.761836550000055,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4155,RuralVeg,36.640496840000026,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4156,RuralVeg,39.050200940000025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4157,RuralVeg,42.32979113000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4158,RuralVeg,41.42914286000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4159,RuralVeg,40.99505432000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4162,RuralVeg,36.44396069000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4163,RuralVeg,36.84557804000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4164,RuralVeg,37.45398560000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4166,RuralVeg,35.724467480000044,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4167,RuralVeg,44.54295908000006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4170,RuralVeg,43.939678550000025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4172,RuralVeg,33.55060676000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4173,RuralVeg,37.573616300000026,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4176,RuralVeg,27.603251960000023,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4178,RuralVeg,36.18419117000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4179,RuralVeg,36.51744812000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4182,RuralVeg,37.223269250000044,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4183,RuralVeg,32.398734020000006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4184,RuralVeg,33.06524792000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4187,RuralVeg,36.20982632000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4188,RuralVeg,41.16082829000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4190,RuralVeg,37.81287770000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4192,RuralVeg,40.63616222000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4193,RuralVeg,30.52565906000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4194,RuralVeg,35.03402744000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4195,RuralVeg,38.12733554000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4198,RuralVeg,35.50571420000006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4199,RuralVeg,40.781428070000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4203,RuralVeg,41.28558601999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4204,RuralVeg,32.268849260000025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4205,RuralVeg,35.659525099999996,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4209,RuralVeg,34.839200300000016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4210,RuralVeg,36.55504633999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4211,RuralVeg,38.83144765999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4212,RuralVeg,44.04392816000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4215,RuralVeg,42.56050748000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4217,RuralVeg,28.58251469000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4218,RuralVeg,36.47814089000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4219,RuralVeg,37.447149560000014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4220,RuralVeg,40.90960382000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4221,RuralVeg,41.50263029000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4223,RuralVeg,38.56142408000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4227,RuralVeg,37.61292353000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4229,RuralVeg,36.77721764,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4230,RuralVeg,38.821193600000015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4232,RuralVeg,31.24344326000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4233,RuralVeg,39.26895422000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4234,RuralVeg,36.46959584000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4235,RuralVeg,37.628304619999994,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4237,RuralVeg,38.71865300000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4239,RuralVeg,38.58876824000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4240,RuralVeg,37.32068282000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4242,RuralVeg,39.13906946000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4245,RuralVeg,37.99403276000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4246,RuralVeg,32.97979742000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4247,RuralVeg,38.11024544,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4250,RuralVeg,43.062956420000035,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4251,RuralVeg,41.31634819999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4252,RuralVeg,42.53658134,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4255,RuralVeg,32.79180631999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4260,RuralVeg,40.981382240000016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4262,RuralVeg,38.37001496000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4264,RuralVeg,36.459341780000045,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4265,RuralVeg,36.81139784000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4268,RuralVeg,35.32455914000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4269,RuralVeg,33.76252400000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4270,RuralVeg,41.89570259000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4271,RuralVeg,38.16151574000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4272,RuralVeg,40.25847101000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4273,RuralVeg,29.60108465000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4275,RuralVeg,36.9754628,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4276,RuralVeg,38.24013020000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4278,RuralVeg,38.872463900000014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4279,RuralVeg,35.79966392000006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4280,RuralVeg,39.69278870000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4281,RuralVeg,33.45148418000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4284,RuralVeg,35.90904056000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4285,RuralVeg,31.086214340000026,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4286,RuralVeg,38.3084906,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4288,RuralVeg,33.793286179999996,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4290,RuralVeg,34.893888619999984,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4292,RuralVeg,30.052263290000013,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4295,RuralVeg,36.58922654000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4296,RuralVeg,39.94230416000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4298,RuralVeg,38.67080072000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4300,RuralVeg,40.83782540000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4301,RuralVeg,41.694039410000016,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4305,RuralVeg,39.016020740000044,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4307,RuralVeg,40.69426856000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4308,RuralVeg,37.63514066000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4309,RuralVeg,40.56780182,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4310,RuralVeg,34.21541165000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4311,RuralVeg,39.18008570000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4312,RuralVeg,36.36363721999999,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4313,RuralVeg,36.22691642000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4314,RuralVeg,39.265536200000014,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4315,RuralVeg,38.151261680000005,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4316,RuralVeg,36.48326792,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4317,RuralVeg,34.81527416000006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4318,RuralVeg,38.08119227,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4322,RuralVeg,38.804103500000025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4325,RuralVeg,35.82700808000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4328,RuralVeg,33.51984457999998,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4331,RuralVeg,31.735638139999992,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4334,RuralVeg,43.767068540000025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4335,RuralVeg,36.58922654000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4336,RuralVeg,40.472097260000055,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4337,RuralVeg,36.93102854000006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4338,RuralVeg,41.965772000000015,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4339,RuralVeg,39.57999404000003,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4341,RuralVeg,44.32591481,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4342,RuralVeg,39.82609148000006,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4343,RuralVeg,38.27772842000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4344,RuralVeg,39.14248748,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4346,RuralVeg,39.145905500000026,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4347,RuralVeg,36.41490752000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4348,RuralVeg,39.09634421000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4349,RuralVeg,26.506067540000004,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4352,RuralVeg,37.56507125000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4354,RuralVeg,39.77653019000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4355,RuralVeg,33.41901299,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4357,RuralVeg,41.629097030000025,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4358,RuralVeg,43.87644518000002,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4359,RuralVeg,41.72651060000001,"{""type"":""MultiPoint"",""coordinates"":[]}"
2_4360,RuralVeg,43.119353750000045,"{""type"":""MultiPoint"",""coordinates"":[]}"
